,Unnamed: 0,Facies,Formation,Well Name,Depth,GR,DeltaPHI,PHIND,ILD,PE,NM_M,RELPOS
2518,2518,2,B1 SH,NEWBY,2902.5,63.97,0.4,19.4,18.365383433483466,3.1,1,0.097
2519,2519,2,B1 SH,NEWBY,2903.0,58.9,1.6,20.6,21.281390459827122,3.4,1,0.065
2520,2520,2,B1 SH,NEWBY,2903.5,49.15,-3.2,18.6,23.9883291901949,3.7,1,0.032
2521,2521,3,B1 SH,NEWBY,2904.0,37.28,-3.7,13.05,26.668586645214795,4.0,1,0.01
2522,2522,8,B1 LM,NEWBY,2904.5,37.28,-3.7,13.05,26.668586645214795,4.0,2,1.0
2523,2523,8,B1 LM,NEWBY,2905.0,24.56,-1.9,9.55,30.61963433690677,4.5,2,0.974
2524,2524,8,B1 LM,NEWBY,2905.5,18.18,-0.5,8.55,37.15352290971728,4.6,2,0.947
2525,2525,8,B1 LM,NEWBY,2906.0,15.89,1.5,8.05,48.083934844972845,4.6,2,0.921
2526,2526,8,B1 LM,NEWBY,2906.5,15.67,2.2,7.6,62.517269277568616,4.6,2,0.895
2527,2527,8,B1 LM,NEWBY,2907.0,15.77,1.0,7.1,73.11390834834177,4.5,2,0.868
2528,2528,8,B1 LM,NEWBY,2907.5,14.62,-0.1,6.35,71.77942912713615,4.5,2,0.8420000000000001
2529,2529,8,B1 LM,NEWBY,2908.0,13.92,-0.3,5.85,59.15616341754737,4.6,2,0.816
2530,2530,8,B1 LM,NEWBY,2908.5,14.0,-0.2,6.0,44.25883723626264,4.4,2,0.789
2531,2531,8,B1 LM,NEWBY,2909.0,15.63,0.1,7.05,32.96097121774578,4.1,2,0.763
2532,2532,8,B1 LM,NEWBY,2909.5,18.49,0.8,9.2,26.06153549998895,3.9,2,0.737
2533,2533,7,B1 LM,NEWBY,2910.0,23.27,3.3,10.25,21.281390459827122,3.8,2,0.711
2534,2534,7,B1 LM,NEWBY,2910.5,29.04,5.5,10.85,17.947336268325273,3.6,2,0.684
2535,2535,7,B1 LM,NEWBY,2911.0,33.5,6.0,9.9,15.631476426409538,3.6,2,0.6579999999999999
2536,2536,7,B1 LM,NEWBY,2911.5,35.92,7.3,8.65,14.12537544622754,3.7,2,0.632
2537,2537,7,B1 LM,NEWBY,2912.0,37.3,7.4,8.0,13.931568029453036,3.8,2,0.605
2538,2538,7,B1 LM,NEWBY,2912.5,37.93,5.0,8.9,14.927944095789975,3.9,2,0.579
2539,2539,7,B1 LM,NEWBY,2913.0,37.01,2.6,9.1,17.538805018417612,4.0,2,0.5529999999999999
2540,2540,5,B1 LM,NEWBY,2913.5,34.72,0.6,8.8,21.97859872784824,4.2,2,0.526
2541,2541,5,B1 LM,NEWBY,2914.0,33.39,-1.2,7.9,27.925438412373378,4.3,2,0.5
2542,2542,6,B1 LM,NEWBY,2914.5,32.48,-1.6,6.8,34.514373933585645,4.4,2,0.474
2543,2543,6,B1 LM,NEWBY,2915.0,30.69,-1.6,6.2,40.92606597300107,4.8,2,0.447
2544,2544,6,B1 LM,NEWBY,2915.5,30.51,-0.5,5.45,46.34469197362879,4.8,2,0.421
2545,2545,8,B1 LM,NEWBY,2916.0,29.42,0.3,4.95,49.20395356814511,4.7,2,0.395
2546,2546,8,B1 LM,NEWBY,2916.5,30.47,-0.8,5.3,48.30588020397728,4.7,2,0.368
2547,2547,6,B1 LM,NEWBY,2917.0,32.09,-1.4,6.4,44.05548635065534,4.7,2,0.342
2548,2548,6,B1 LM,NEWBY,2917.5,32.14,-2.3,8.15,38.018939632056124,4.6,2,0.316
2549,2549,8,B1 LM,NEWBY,2918.0,32.99,-4.5,10.25,32.6587832172336,4.5,2,0.289
2550,2550,8,B1 LM,NEWBY,2918.5,31.58,-6.9,11.95,28.444611074479155,4.5,2,0.263
2551,2551,8,B1 LM,NEWBY,2919.0,29.07,-7.3,12.75,25.82260190634596,4.4,2,0.237
2552,2552,8,B1 LM,NEWBY,2919.5,29.97,-6.7,12.95,24.322040090738145,4.3,2,0.211
2553,2553,8,B1 LM,NEWBY,2920.0,37.44,-5.5,12.25,23.76840286624876,4.3,2,0.184
2554,2554,8,B1 LM,NEWBY,2920.5,52.59,-4.1,10.65,23.65919697485759,4.3,2,0.158
2555,2555,6,B1 LM,NEWBY,2921.0,68.18,-2.3,8.35,23.334580622810044,4.1,2,0.132
2556,2556,6,B1 LM,NEWBY,2921.5,80.25,-0.6,7.3,22.284351492703053,3.9,2,0.105
2557,2557,8,B1 LM,NEWBY,2922.0,86.51,1.8,7.9,19.952623149688797,3.7,2,0.079
2558,2558,8,B1 LM,NEWBY,2922.5,86.09,5.2,8.9,17.060823890031234,3.4,2,0.053
2559,2559,4,B1 LM,NEWBY,2923.0,86.09,5.2,8.9,17.060823890031234,3.4,2,0.053
2560,2560,4,B1 LM,NEWBY,2923.5,83.41,2.3,14.45,14.387985782558452,3.2,2,0.026
2561,2561,3,B2 SH,NEWBY,2924.0,84.51,1.3,19.65,12.302687708123818,3.2,1,1.0
2562,2562,3,B2 SH,NEWBY,2924.5,85.03,4.3,25.15,11.015393095414145,3.1,1,0.889
2563,2563,3,B2 SH,NEWBY,2925.0,87.36,7.2,28.7,10.0,3.1,1,0.778
2564,2564,2,B2 SH,NEWBY,2925.5,85.73,9.3,28.35,9.16220490122,3.2,1,0.667
2565,2565,2,B2 SH,NEWBY,2926.0,80.2,7.0,24.5,8.511380382023763,3.1,1,0.556
2566,2566,2,B2 SH,NEWBY,2926.5,76.12,3.5,19.35,8.165823713585922,3.1,1,0.444
2567,2567,2,B2 SH,NEWBY,2927.0,74.5,10.2,14.1,8.590135215053959,3.5,1,0.333
2568,2568,2,B2 SH,NEWBY,2927.5,73.97,5.9,16.85,9.908319448927676,3.5,1,0.222
2569,2569,3,B2 SH,NEWBY,2928.0,71.24,5.1,20.15,12.302687708123818,3.6,1,0.111
2570,2570,3,B2 SH,NEWBY,2928.5,66.7,6.7,21.15,16.218100973589298,3.9,1,0.01
2571,2571,6,B2 LM,NEWBY,2929.0,66.7,6.7,21.15,16.218100973589298,3.9,2,1.0
2572,2572,6,B2 LM,NEWBY,2929.5,59.42,3.1,18.05,21.183611352485013,4.2,2,0.963
2573,2573,6,B2 LM,NEWBY,2930.0,49.0,-0.2,13.7,26.668586645214795,4.3,2,0.926
2574,2574,6,B2 LM,NEWBY,2930.5,39.46,-0.9,10.25,33.11311214825911,4.6,2,0.889
2575,2575,9,B2 LM,NEWBY,2931.0,32.31,-4.2,10.3,42.85485203974394,4.7,2,0.852
2576,2576,9,B2 LM,NEWBY,2931.5,26.09,-8.5,11.75,59.15616341754737,4.7,2,0.815
2577,2577,9,B2 LM,NEWBY,2932.0,22.37,-10.4,12.2,83.17637711026708,4.7,2,0.778
2578,2578,9,B2 LM,NEWBY,2932.5,19.97,-11.4,11.7,104.71285480508996,4.7,2,0.741
2579,2579,9,B2 LM,NEWBY,2933.0,18.36,-11.1,10.25,106.16955571987242,4.9,2,0.7040000000000001
2580,2580,9,B2 LM,NEWBY,2933.5,16.5,-8.2,7.7,84.72274141405971,5.0,2,0.667
2581,2581,9,B2 LM,NEWBY,2934.0,14.84,-5.0,5.7,57.543993733715666,5.0,2,0.63
2582,2582,9,B2 LM,NEWBY,2934.5,15.72,-5.6,6.4,37.32501577957203,5.0,2,0.593
2583,2583,8,B2 LM,NEWBY,2935.0,17.86,-6.3,8.45,25.118864315095795,4.9,2,0.556
2584,2584,8,B2 LM,NEWBY,2935.5,19.9,-7.7,11.45,17.6197604641163,4.7,2,0.519
2585,2585,8,B2 LM,NEWBY,2936.0,22.42,-9.5,14.45,13.243415351946657,4.6,2,0.481
2586,2586,8,B2 LM,NEWBY,2936.5,22.62,-10.2,16.1,10.81433951297938,4.5,2,0.444
2587,2587,8,B2 LM,NEWBY,2937.0,20.93,-9.8,16.2,9.50604793656281,4.4,2,0.407
2588,2588,8,B2 LM,NEWBY,2937.5,19.85,-8.9,15.65,9.120108393559097,4.3,2,0.37
2589,2589,8,B2 LM,NEWBY,2938.0,18.3,-7.7,14.65,9.727472237769653,4.1,2,0.333
2590,2590,6,B2 LM,NEWBY,2938.5,19.39,-6.7,13.35,11.534532578210923,3.8,2,0.29600000000000004
2591,2591,6,B2 LM,NEWBY,2939.0,24.34,-5.0,11.2,14.791083881682072,3.8,2,0.259
2592,2592,6,B2 LM,NEWBY,2939.5,29.67,-3.2,8.4,19.58844673505989,3.8,2,0.222
2593,2593,6,B2 LM,NEWBY,2940.0,33.9,-2.2,6.3,26.18183008218986,3.8,2,0.185
2594,2594,6,B2 LM,NEWBY,2940.5,39.83,-1.5,4.95,32.6587832172336,3.9,2,0.14800000000000002
2595,2595,6,B2 LM,NEWBY,2941.0,44.94,-0.4,4.7,38.725764492161744,3.9,2,0.111
2596,2596,4,B2 LM,NEWBY,2941.5,48.55,0.0,6.2,42.4619563946313,3.8,2,0.07400000000000001
2597,2597,3,B3 SH,NEWBY,2942.0,57.21,3.8,8.5,36.14098626396135,3.6,1,1.0
2598,2598,3,B3 SH,NEWBY,2942.5,60.19,3.8,9.0,29.10717118066605,3.5,1,0.952
2599,2599,3,B3 SH,NEWBY,2943.0,60.63,4.0,9.4,23.334580622810044,3.4,1,0.905
2600,2600,3,B3 SH,NEWBY,2943.5,64.74,-2.3,14.75,19.498445997580454,3.2,1,0.857
2601,2601,3,B3 SH,NEWBY,2944.0,72.79,-2.9,18.95,17.6197604641163,3.1,1,0.81
2602,2602,3,B3 SH,NEWBY,2944.5,78.41,-1.7,22.15,16.90440931643263,3.0,1,0.762
2603,2603,3,B3 SH,NEWBY,2945.0,83.39,-0.9,21.65,16.368165214278086,3.1,1,0.7140000000000001
2604,2604,3,B3 SH,NEWBY,2945.5,82.25,1.9,17.85,15.848931924611126,3.3,1,0.667
2605,2605,3,B3 SH,NEWBY,2946.0,75.88,7.3,12.25,15.275660582380732,3.4,1,0.619
2606,2606,2,B3 SH,NEWBY,2946.5,72.24,2.9,12.45,15.06607066186741,3.3,1,0.5710000000000001
2607,2607,2,B3 SH,NEWBY,2947.0,67.99,3.5,11.95,15.06607066186741,3.2,1,0.524
2608,2608,3,B3 SH,NEWBY,2947.5,65.41,3.9,11.45,15.135612484362087,3.3,1,0.476
2609,2609,3,B3 SH,NEWBY,2948.0,64.93,3.3,10.65,14.99684835502374,3.3,1,0.429
2610,2610,2,B3 SH,NEWBY,2948.5,61.87,1.8,11.1,14.387985782558452,3.2,1,0.381
2611,2611,2,B3 SH,NEWBY,2949.0,59.81,3.9,10.85,13.489628825916533,3.2,1,0.333
2612,2612,2,B3 SH,NEWBY,2949.5,60.59,5.0,11.6,12.416523075924113,3.2,1,0.28600000000000003
2613,2613,2,B3 SH,NEWBY,2950.0,65.68,6.1,11.75,11.428783347897712,3.2,1,0.238
2614,2614,2,B3 SH,NEWBY,2950.5,73.12,7.0,12.1,10.914403364487566,3.2,1,0.19
2615,2615,2,B3 SH,NEWBY,2951.0,77.69,8.5,12.85,10.964781961431852,3.3,1,0.14300000000000002
2616,2616,3,B3 SH,NEWBY,2951.5,77.23,10.0,13.9,11.857687481671602,3.4,1,0.095
2617,2617,3,B3 SH,NEWBY,2952.0,72.51,11.2,14.1,13.614446824659511,3.5,1,0.048
2618,2618,3,B3 SH,NEWBY,2952.5,59.53,10.2,13.3,16.218100973589298,3.9,1,0.01
2619,2619,5,B3 LM,NEWBY,2953.0,59.53,10.2,13.3,16.218100973589298,3.9,2,1.0
2620,2620,8,B3 LM,NEWBY,2953.5,46.1,6.5,12.45,19.408858775927783,4.0,2,0.9
2621,2621,8,B3 LM,NEWBY,2954.0,34.9,2.6,8.5,22.908676527677734,4.3,2,0.8
2622,2622,8,B3 LM,NEWBY,2954.5,27.06,-0.4,6.7,26.42408757321945,4.4,2,0.7
2623,2623,8,B3 LM,NEWBY,2955.0,23.8,0.1,6.05,28.05433637951716,4.4,2,0.6
2624,2624,8,B3 LM,NEWBY,2955.5,23.73,2.1,5.95,26.791683248190328,4.2,2,0.5
2625,2625,8,B3 LM,NEWBY,2956.0,25.3,3.7,6.85,22.59435770220978,4.0,2,0.4
2626,2626,8,B3 LM,NEWBY,2956.5,30.73,4.7,8.05,17.947336268325273,3.6,2,0.3
2627,2627,5,B3 LM,NEWBY,2957.0,40.11,5.2,9.8,14.655478409559105,3.4,2,0.2
2628,2628,9,B3 LM,NEWBY,2957.5,51.02,3.6,12.3,12.764388088113435,3.2,2,0.1
2629,2629,3,B4 SH,NEWBY,2958.0,59.94,4.1,14.55,11.641260294104908,3.1,1,1.0
2630,2630,3,B4 SH,NEWBY,2958.5,66.64,5.9,14.85,11.015393095414145,3.0,1,0.95
2631,2631,2,B4 SH,NEWBY,2959.0,67.56,3.2,12.7,10.568175092136585,2.9,1,0.9
2632,2632,2,B4 SH,NEWBY,2959.5,64.7,2.3,10.55,10.568175092136585,3.0,1,0.85
2633,2633,2,B4 SH,NEWBY,2960.0,62.96,2.2,9.5,11.066237839776663,3.2,1,0.8
2634,2634,2,B4 SH,NEWBY,2960.5,63.92,2.4,9.7,12.246161992650489,3.2,1,0.75
2635,2635,3,B4 SH,NEWBY,2961.0,66.19,3.1,10.35,13.740419750125149,3.2,1,0.7
2636,2636,2,B4 SH,NEWBY,2961.5,67.73,4.9,10.75,15.205475297324954,3.3,1,0.65
2637,2637,2,B4 SH,NEWBY,2962.0,69.53,6.0,11.4,16.069412530128773,3.3,1,0.6
2638,2638,2,B4 SH,NEWBY,2962.5,69.57,6.2,11.5,16.519617982290157,3.1,1,0.55
2639,2639,2,B4 SH,NEWBY,2963.0,66.4,4.5,10.65,16.29296032639722,3.1,1,0.5
2640,2640,2,B4 SH,NEWBY,2963.5,63.73,2.7,9.65,15.995580286146687,3.1,1,0.45
2641,2641,2,B4 SH,NEWBY,2964.0,61.19,2.3,8.85,15.703628043335515,3.2,1,0.4
2642,2642,2,B4 SH,NEWBY,2964.5,61.34,2.2,8.8,15.346169827992941,3.2,1,0.35
2643,2643,2,B4 SH,NEWBY,2965.0,63.16,2.2,9.5,14.927944095789975,3.2,1,0.3
2644,2644,2,B4 SH,NEWBY,2965.5,67.6,2.7,10.05,14.52111617587742,3.2,1,0.25
2645,2645,2,B4 SH,NEWBY,2966.0,72.68,3.6,10.8,14.387985782558452,3.2,1,0.2
2646,2646,2,B4 SH,NEWBY,2966.5,76.58,6.5,11.35,14.927944095789975,3.2,1,0.15
2647,2647,3,B4 SH,NEWBY,2967.0,76.67,7.8,13.5,16.218100973589298,3.4,1,0.1
2648,2648,3,B4 SH,NEWBY,2967.5,72.12,8.8,15.1,18.113400926196025,3.6,1,0.05
2649,2649,8,B4 LM,NEWBY,2968.0,60.07,7.7,13.75,20.511621788255646,3.9,2,1.0
2650,2650,8,B4 LM,NEWBY,2968.5,48.91,4.9,10.65,23.01441817408509,4.3,2,0.923
2651,2651,8,B4 LM,NEWBY,2969.0,39.4,5.4,7.3,26.06153549998895,4.7,2,0.846
2652,2652,8,B4 LM,NEWBY,2969.5,33.8,1.6,7.7,29.648313895243408,4.9,2,0.769
2653,2653,6,B4 LM,NEWBY,2970.0,34.66,1.5,7.75,32.6587832172336,4.7,2,0.6920000000000001
2654,2654,6,B4 LM,NEWBY,2970.5,36.28,2.6,6.4,34.04081897010008,4.8,2,0.615
2655,2655,6,B4 LM,NEWBY,2971.0,34.45,2.9,5.75,32.06269324505464,4.5,2,0.5379999999999999
2656,2656,6,B4 LM,NEWBY,2971.5,30.67,2.7,6.25,27.542287033381648,4.3,2,0.462
2657,2657,5,B4 LM,NEWBY,2972.0,26.59,4.6,6.5,21.67704104819694,4.2,2,0.385
2658,2658,5,B4 LM,NEWBY,2972.5,23.77,5.5,6.35,16.519617982290157,4.0,2,0.308
2659,2659,6,B4 LM,NEWBY,2973.0,25.2,4.9,6.65,12.589254117941675,3.8,2,0.231
2660,2660,6,B4 LM,NEWBY,2973.5,29.99,5.3,7.25,10.0,3.5,2,0.154
2661,2661,4,B4 LM,NEWBY,2974.0,37.46,6.1,8.85,8.35603018231248,3.4,2,0.077
2662,2662,2,B5 SH,NEWBY,2974.5,47.6,7.8,11.5,7.345138681571155,3.2,1,1.0
2663,2663,2,B5 SH,NEWBY,2975.0,57.5,9.3,14.95,6.6069344800759575,3.0,1,0.923
2664,2664,3,B5 SH,NEWBY,2975.5,68.77,9.4,19.0,5.997910762555095,2.9,1,0.846
2665,2665,3,B5 SH,NEWBY,2976.0,80.03,9.8,20.6,5.571857489319297,2.9,1,0.769
2666,2666,3,B5 SH,NEWBY,2976.5,84.28,9.0,21.8,5.199959965335161,3.0,1,0.6920000000000001
2667,2667,3,B5 SH,NEWBY,2977.0,85.4,11.2,20.9,4.920395356814512,3.1,1,0.615
2668,2668,3,B5 SH,NEWBY,2977.5,88.92,12.6,19.9,4.7424198526024455,3.3,1,0.5379999999999999
2669,2669,3,B5 SH,NEWBY,2978.0,89.45,13.2,19.8,4.698941086052154,3.3,1,0.462
2670,2670,3,B5 SH,NEWBY,2978.5,90.91,12.9,20.05,4.830588020397728,3.3,1,0.385
2671,2671,3,B5 SH,NEWBY,2979.0,97.24,14.2,20.1,5.152286445817567,3.4,1,0.308
2672,2672,3,B5 SH,NEWBY,2979.5,100.16,13.0,21.7,5.807644175213122,3.5,1,0.231
2673,2673,3,B5 SH,NEWBY,2980.0,100.42,13.8,23.0,6.918309709189364,3.5,1,0.154
2674,2674,3,B5 SH,NEWBY,2980.5,94.18,11.8,22.9,8.472274141405963,3.5,1,0.077
2675,2675,3,B5 SH,NEWBY,2981.0,94.18,11.8,22.9,8.472274141405963,3.5,1,0.077
2676,2676,8,B5 LM,NEWBY,2981.5,81.3,8.4,20.6,10.616955571987253,3.7,2,1.0
2677,2677,8,B5 LM,NEWBY,2982.0,64.21,3.4,15.0,13.86755828871889,3.8,2,0.977
2678,2678,8,B5 LM,NEWBY,2982.5,48.35,2.5,9.95,18.967059212111472,4.1,2,0.953
2679,2679,8,B5 LM,NEWBY,2983.0,36.53,1.3,7.95,27.542287033381648,4.4,2,0.93
2680,2680,8,B5 LM,NEWBY,2983.5,33.58,3.1,6.95,39.26449353995999,4.6,2,0.907
2681,2681,6,B5 LM,NEWBY,2984.0,34.97,2.9,6.95,53.95106225151273,4.7,2,0.884
2682,2682,6,B5 LM,NEWBY,2984.5,37.31,2.8,6.2,68.23386941416697,4.6,2,0.86
2683,2683,5,B5 LM,NEWBY,2985.0,38.17,2.7,5.35,77.26805850957025,4.7,2,0.8370000000000001
2684,2684,5,B5 LM,NEWBY,2985.5,38.05,2.8,4.7,82.03515443298181,4.8,2,0.8140000000000001
2685,2685,5,B5 LM,NEWBY,2986.0,35.15,2.1,4.15,82.03515443298181,4.8,2,0.7909999999999999
2686,2686,5,B5 LM,NEWBY,2986.5,32.92,1.4,3.1,78.3429642766212,4.8,2,0.767
2687,2687,5,B5 LM,NEWBY,2987.0,30.87,0.8,2.6,71.44963260755135,4.9,2,0.7440000000000001
2688,2688,6,B5 LM,NEWBY,2987.5,30.25,-0.4,3.3,61.37620051647942,4.9,2,0.721
2689,2689,6,B5 LM,NEWBY,2988.0,31.22,-1.4,5.5,49.20395356814511,4.9,2,0.698
2690,2690,6,B5 LM,NEWBY,2988.5,34.06,-1.9,7.95,36.30780547701014,4.8,2,0.674
2691,2691,6,B5 LM,NEWBY,2989.0,35.49,-2.8,9.8,25.585858869056466,4.8,2,0.6509999999999999
2692,2692,6,B5 LM,NEWBY,2989.5,36.73,-3.2,10.7,17.139573075084243,4.9,2,0.628
2693,2693,9,B5 LM,NEWBY,2990.0,37.54,-4.8,12.2,12.133888504649775,4.8,2,0.605
2694,2694,9,B5 LM,NEWBY,2990.5,35.97,-5.7,14.35,9.120108393559097,4.7,2,0.581
2695,2695,9,B5 LM,NEWBY,2991.0,35.91,-6.2,16.4,7.345138681571155,4.7,2,0.5579999999999999
2696,2696,9,B5 LM,NEWBY,2991.5,36.21,-7.0,17.3,6.1944107507678146,4.7,2,0.535
2697,2697,9,B5 LM,NEWBY,2992.0,34.79,-7.1,17.45,5.520774392807576,4.6,2,0.512
2698,2698,9,B5 LM,NEWBY,2992.5,34.92,-7.1,17.75,5.199959965335161,4.6,2,0.488
2699,2699,9,B5 LM,NEWBY,2993.0,35.83,-6.2,17.6,5.199959965335161,4.6,2,0.465
2700,2700,9,B5 LM,NEWBY,2993.5,35.65,-4.9,16.65,5.420008904016238,4.6,2,0.442
2701,2701,9,B5 LM,NEWBY,2994.0,37.74,-5.3,15.95,5.623413251903488,4.6,2,0.419
2702,2702,9,B5 LM,NEWBY,2994.5,41.79,-5.0,14.9,5.675446054085471,4.5,2,0.395
2703,2703,9,B5 LM,NEWBY,2995.0,46.41,-5.1,14.35,5.470159628939717,4.5,2,0.3720000000000001
2704,2704,9,B5 LM,NEWBY,2995.5,51.44,-6.1,14.95,5.152286445817567,4.5,2,0.349
2705,2705,9,B5 LM,NEWBY,2996.0,54.21,-5.8,16.1,4.875284901033864,4.5,2,0.326
2706,2706,9,B5 LM,NEWBY,2996.5,52.96,-5.3,17.45,4.786300923226383,4.6,2,0.302
2707,2707,9,B5 LM,NEWBY,2997.0,50.39,-4.2,18.3,4.920395356814512,4.6,2,0.279
2708,2708,9,B5 LM,NEWBY,2997.5,50.0,-3.7,17.55,5.248074602497727,4.6,2,0.256
2709,2709,9,B5 LM,NEWBY,2998.0,60.82,-3.8,15.2,5.861381645140288,4.7,2,0.233
2710,2710,9,B5 LM,NEWBY,2998.5,99.31,-3.4,11.6,6.854882264526613,4.6,2,0.209
2711,2711,6,B5 LM,NEWBY,2999.0,166.94,-2.5,8.25,8.472274141405963,4.6,2,0.18600000000000005
2712,2712,6,B5 LM,NEWBY,2999.5,235.25,-0.1,5.85,11.271974561755105,4.6,2,0.163
2713,2713,6,B5 LM,NEWBY,3000.0,285.47,3.0,4.6,15.776112696993485,4.4,2,0.14
2714,2714,6,B5 LM,NEWBY,3000.5,305.87,4.4,4.8,21.47830474130533,4.3,2,0.116
2715,2715,6,B5 LM,NEWBY,3001.0,291.37,4.9,5.05,25.468302525850405,4.2,2,0.093
2716,2716,6,B5 LM,NEWBY,3001.5,252.41,4.2,5.9,25.118864315095795,3.9,2,0.07
2717,2717,8,B5 LM,NEWBY,3002.0,208.53,0.3,10.15,21.77709772353159,3.6,2,0.047
2718,2718,5,B5 LM,NEWBY,3002.5,169.07,-0.2,15.0,18.281002161427416,3.4,2,0.023
2719,2719,3,C SH,NEWBY,3003.0,136.52,2.5,17.75,15.417004529495584,3.4,1,1.0
2720,2720,3,C SH,NEWBY,3003.5,108.53,6.2,20.7,13.243415351946657,3.3,1,0.976
2721,2721,3,C SH,NEWBY,3004.0,89.16,10.4,19.6,11.641260294104908,3.4,1,0.951
2722,2722,3,C SH,NEWBY,3004.5,80.39,13.5,18.25,10.616955571987253,3.5,1,0.927
2723,2723,3,C SH,NEWBY,3005.0,78.07,14.3,18.05,10.046157902783957,3.6,1,0.902
2724,2724,3,C SH,NEWBY,3005.5,76.31,13.7,18.35,9.817479430199844,3.6,1,0.878
2725,2725,3,C SH,NEWBY,3006.0,72.35,13.2,18.6,9.86279485631211,3.7,1,0.8540000000000001
2726,2726,3,C SH,NEWBY,3006.5,74.77,11.8,19.3,10.18591388054117,3.7,1,0.8290000000000001
2727,2727,3,C SH,NEWBY,3007.0,75.05,11.5,19.55,10.71519305237606,3.8,1,0.805
2728,2728,3,C SH,NEWBY,3007.5,71.98,10.5,19.35,11.428783347897712,3.8,1,0.78
2729,2729,3,C SH,NEWBY,3008.0,71.05,10.4,17.9,12.133888504649775,3.7,1,0.7559999999999999
2730,2730,3,C SH,NEWBY,3008.5,68.96,10.7,15.75,12.531411749414156,3.7,1,0.732
2731,2731,2,C SH,NEWBY,3009.0,64.84,10.6,13.6,12.823305826560219,3.6,1,0.7070000000000001
2732,2732,2,C SH,NEWBY,3009.5,65.22,10.6,12.6,13.061708881318419,3.6,1,0.6829999999999999
2733,2733,2,C SH,NEWBY,3010.0,66.6,10.8,13.5,13.489628825916533,3.5,1,0.659
2734,2734,2,C SH,NEWBY,3010.5,68.59,12.4,14.6,14.060475241299143,3.5,1,0.634
2735,2735,2,C SH,NEWBY,3011.0,73.44,12.6,16.7,14.791083881682072,3.5,1,0.61
2736,2736,2,C SH,NEWBY,3011.5,76.76,14.4,16.7,15.488166189124811,3.4,1,0.585
2737,2737,2,C SH,NEWBY,3012.0,78.76,14.2,16.6,16.069412530128773,3.4,1,0.561
2738,2738,2,C SH,NEWBY,3012.5,80.33,12.5,16.15,16.368165214278086,3.6,1,0.537
2739,2739,2,C SH,NEWBY,3013.0,77.14,9.8,15.7,16.82674061070467,3.7,1,0.512
2740,2740,2,C SH,NEWBY,3013.5,71.91,9.5,13.95,17.458221529205037,3.7,1,0.488
2741,2741,2,C SH,NEWBY,3014.0,68.44,8.8,13.0,18.281002161427416,3.8,1,0.463
2742,2742,2,C SH,NEWBY,3014.5,64.99,10.6,11.3,19.054607179632473,3.8,1,0.439
2743,2743,2,C SH,NEWBY,3015.0,64.47,8.6,12.1,19.31968317016924,3.7,1,0.415
2744,2744,2,C SH,NEWBY,3015.5,64.96,9.1,12.15,18.365383433483466,3.6,1,0.39
2745,2745,2,C SH,NEWBY,3016.0,66.29,9.9,12.55,16.519617982290157,3.4,1,0.366
2746,2746,2,C SH,NEWBY,3016.5,67.6,10.4,12.8,14.256075936021887,3.4,1,0.341
2747,2747,2,C SH,NEWBY,3017.0,67.43,8.0,15.8,12.302687708123818,3.3,1,0.317
2748,2748,2,C SH,NEWBY,3017.5,68.87,5.8,19.5,10.964781961431852,3.2,1,0.293
2749,2749,2,C SH,NEWBY,3018.0,73.88,6.1,21.45,10.092528860766844,3.3,1,0.268
2750,2750,2,C SH,NEWBY,3018.5,77.89,6.5,23.15,9.549925860214358,3.4,1,0.244
2751,2751,2,C SH,NEWBY,3019.0,83.49,6.3,23.15,9.289663867799362,3.4,1,0.22
2752,2752,2,C SH,NEWBY,3019.5,87.98,9.9,21.65,9.289663867799362,3.4,1,0.195
2753,2753,2,C SH,NEWBY,3020.0,86.45,9.5,21.25,9.86279485631211,3.4,1,0.171
2754,2754,2,C SH,NEWBY,3020.5,86.29,10.3,19.95,11.015393095414145,3.4,1,0.146
2755,2755,2,C SH,NEWBY,3021.0,82.18,14.1,17.95,13.489628825916533,3.6,1,0.122
2756,2756,2,C SH,NEWBY,3021.5,77.07,8.9,20.65,17.458221529205037,3.5,1,0.098
2757,2757,2,C SH,NEWBY,3022.0,72.45,8.5,21.65,23.878112829131783,3.8,1,0.073
2758,2758,2,C SH,NEWBY,3022.5,63.1,4.9,20.55,32.06269324505464,3.8,1,0.049
2759,2759,2,C SH,NEWBY,3023.0,49.23,-1.4,15.3,40.92606597300107,3.9,1,0.024
2760,2760,8,C LM,NEWBY,3023.5,37.7,0.8,9.0,50.5824662003114,4.3,2,1.0
2761,2761,8,C LM,NEWBY,3024.0,26.37,2.4,6.1,60.25595860743578,4.5,2,0.989
2762,2762,6,C LM,NEWBY,3024.5,19.57,0.6,7.0,67.92036326171844,4.5,2,0.978
2763,2763,6,C LM,NEWBY,3025.0,17.32,0.4,7.0,67.92036326171844,4.3,2,0.966
2764,2764,6,C LM,NEWBY,3025.5,17.09,0.2,6.1,60.534087475391296,4.1,2,0.955
2765,2765,6,C LM,NEWBY,3026.0,19.53,-0.1,5.75,51.52286445817565,3.9,2,0.944
2766,2766,6,C LM,NEWBY,3026.5,25.62,0.7,6.25,44.87453899331318,3.7,2,0.933
2767,2767,6,C LM,NEWBY,3027.0,33.05,2.5,7.85,41.30475019901613,3.5,2,0.921
2768,2768,6,C LM,NEWBY,3027.5,42.69,5.2,9.9,39.08408957924019,3.4,2,0.91
